code,ticker,name,exchange,board,listing_date,listing_time_local,timezone,listing_datetime_local,listing_date_source,listing_time_basis,basis_confidence,exact_first_trade_time_available,first_price_date,listing_minus_first_price_days,date_alignment_status,effective_price_start_date,identity_review_priority,identity_review_status,identity_review_note,bazi,day_stem,month_branch,main_god,auxiliary_gods,price_rows,last_price_date,price_file
sh.600094,SH600094,大名城,SH,Shanghai Main,1997-07-03,09:30:00,Asia/Shanghai,1997-07-03T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1997-07-03,0,aligned,1997-07-03,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁丑 丙午 丙午 癸巳,丙,午,壬,庚,6116,2026-09-18,by_symbol/SH600094.parquet
sh.600095,SH600095,湘财股份,SH,Shanghai Main,1997-07-08,09:30:00,Asia/Shanghai,1997-07-08T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1997-07-08,0,aligned,1997-07-08,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁丑 丁未 辛亥 癸巳,辛,未,壬,庚、甲,6950,2026-09-18,by_symbol/SH600095.parquet
sh.600096,SH600096,云天化,SH,Shanghai Main,1997-07-09,09:30:00,Asia/Shanghai,1997-07-09T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1997-07-09,0,aligned,1997-07-09,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁丑 丁未 壬子 乙巳,壬,未,辛,甲,6752,2026-09-18,by_symbol/SH600096.parquet
sh.600097,SH600097,开创国际,SH,Shanghai Main,1997-06-19,09:30:00,Asia/Shanghai,1997-06-19T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1997-06-19,0,aligned,1997-06-19,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁丑 丙午 壬辰 乙巳,壬,午,癸,庚、辛,6838,2026-09-18,by_symbol/SH600097.parquet
sh.600098,SH600098,广州发展,SH,Shanghai Main,1997-07-18,09:30:00,Asia/Shanghai,1997-07-18T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1997-07-18,0,aligned,1997-07-18,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁丑 丁未 辛酉 癸巳,辛,未,壬,庚、甲,6994,2026-09-18,by_symbol/SH600098.parquet
sh.600099,SH600099,林海股份,SH,Shanghai Main,1997-07-04,09:30:00,Asia/Shanghai,1997-07-04T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1997-07-04,0,aligned,1997-07-04,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁丑 丙午 丁未 乙巳,丁,午,壬,庚、癸,6852,2026-09-18,by_symbol/SH600099.parquet
sh.600100,SH600100,同方股份,SH,Shanghai Main,1997-06-27,09:30:00,Asia/Shanghai,1997-06-27T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1997-06-27,0,aligned,1997-06-27,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁丑 丙午 庚子 辛巳,庚,午,壬,癸,6855,2026-09-18,by_symbol/SH600100.parquet
sh.600101,SH600101,明星电力,SH,Shanghai Main,1997-06-27,09:30:00,Asia/Shanghai,1997-06-27T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1997-06-27,0,aligned,1997-06-27,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁丑 丙午 庚子 辛巳,庚,午,壬,癸,7031,2026-09-18,by_symbol/SH600101.parquet
sh.600103,SH600103,青山纸业,SH,Shanghai Main,1997-07-03,09:30:00,Asia/Shanghai,1997-07-03T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1997-07-03,0,aligned,1997-07-03,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁丑 丙午 丙午 癸巳,丙,午,壬,庚,6938,2026-09-18,by_symbol/SH600103.parquet
sh.600104,SH600104,上汽集团,SH,Shanghai Main,1997-11-25,09:30:00,Asia/Shanghai,1997-11-25T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1997-11-25,0,aligned,1997-11-25,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁丑 辛亥 辛未 癸巳,辛,亥,壬,丙,6873,2026-09-18,by_symbol/SH600104.parquet
sh.600105,SH600105,永鼎股份,SH,Shanghai Main,1997-09-29,09:30:00,Asia/Shanghai,1997-09-29T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1997-09-29,0,aligned,1997-09-29,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁丑 己酉 甲戌 己巳,甲,酉,庚,丁、丙,6881,2026-09-18,by_symbol/SH600105.parquet
sh.600106,SH600106,重庆路桥,SH,Shanghai Main,1997-06-18,09:30:00,Asia/Shanghai,1997-06-18T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1997-06-18,0,aligned,1997-06-18,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁丑 丙午 辛卯 癸巳,辛,午,壬,己、癸,6928,2026-09-18,by_symbol/SH600106.parquet
sh.600107,SH600107,*ST尔雅,SH,Shanghai Main,1997-11-06,09:30:00,Asia/Shanghai,1997-11-06T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1997-11-06,0,aligned,1997-11-06,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁丑 庚戌 壬子 乙巳,壬,戌,甲,丙,6880,2026-09-18,by_symbol/SH600107.parquet
sh.600108,SH600108,亚盛集团,SH,Shanghai Main,1997-08-18,09:30:00,Asia/Shanghai,1997-08-18T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1997-08-18,0,aligned,1997-08-18,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁丑 戊申 壬辰 乙巳,壬,申,戊,丁,6961,2026-09-18,by_symbol/SH600108.parquet
sh.600109,SH600109,国金证券,SH,Shanghai Main,1997-08-07,09:30:00,Asia/Shanghai,1997-08-07T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1997-08-07,0,aligned,1997-08-07,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁丑 丁未 辛巳 癸巳,辛,未,壬,庚、甲,6883,2026-09-18,by_symbol/SH600109.parquet
sh.600110,SH600110,诺德股份,SH,Shanghai Main,1997-10-07,09:30:00,Asia/Shanghai,1997-10-07T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1997-10-07,0,aligned,1997-10-07,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁丑 己酉 壬午 乙巳,壬,酉,甲,庚,6639,2026-09-18,by_symbol/SH600110.parquet
sh.600111,SH600111,北方稀土,SH,Shanghai Main,1997-09-24,09:30:00,Asia/Shanghai,1997-09-24T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1997-09-24,0,aligned,1997-09-24,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁丑 己酉 己巳 己巳,己,酉,丙,癸,6972,2026-09-18,by_symbol/SH600111.parquet
sh.600113,SH600113,浙江东日,SH,Shanghai Main,1997-10-21,09:30:00,Asia/Shanghai,1997-10-21T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1997-10-21,0,aligned,1997-10-21,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁丑 庚戌 丙申 癸巳,丙,戌,甲,壬,6733,2026-09-18,by_symbol/SH600113.parquet
sh.600114,SH600114,东睦股份,SH,Shanghai Main,2004-05-11,09:30:00,Asia/Shanghai,2004-05-11T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2004-05-11,0,aligned,2004-05-11,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,甲申 己巳 庚寅 辛巳,庚,巳,壬,戊、丙、丁,5368,2026-09-18,by_symbol/SH600114.parquet
sh.600115,SH600115,中国东航,SH,Shanghai Main,1997-11-05,09:30:00,Asia/Shanghai,1997-11-05T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1997-11-05,0,aligned,1997-11-05,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁丑 庚戌 辛亥 癸巳,辛,戌,壬,甲,6800,2026-09-18,by_symbol/SH600115.parquet
sh.600116,SH600116,三峡水利,SH,Shanghai Main,1997-08-04,09:30:00,Asia/Shanghai,1997-08-04T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1997-08-04,0,aligned,1997-08-04,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁丑 丁未 戊寅 丁巳,戊,未,癸,丙、甲,6959,2026-09-18,by_symbol/SH600116.parquet
sh.600117,SH600117,西宁特钢,SH,Shanghai Main,1997-10-15,09:30:00,Asia/Shanghai,1997-10-15T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1997-10-15,0,aligned,1997-10-15,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁丑 庚戌 庚寅 辛巳,庚,戌,甲,壬,6854,2026-09-18,by_symbol/SH600117.parquet
sh.600118,SH600118,中国卫星,SH,Shanghai Main,1997-09-08,09:30:00,Asia/Shanghai,1997-09-08T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1997-09-08,0,aligned,1997-09-08,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁丑 己酉 癸丑 丁巳,癸,酉,辛,丙,6970,2026-09-18,by_symbol/SH600118.parquet
sh.600119,SH600119,*ST长投,SH,Shanghai Main,1998-01-15,09:30:00,Asia/Shanghai,1998-01-15T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1998-01-15,0,aligned,1998-01-15,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁丑 癸丑 壬戌 乙巳,壬,丑,丙,丁、甲,6863,2026-09-18,by_symbol/SH600119.parquet
sh.600120,SH600120,浙江东方,SH,Shanghai Main,1997-12-01,09:30:00,Asia/Shanghai,1997-12-01T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1997-12-01,0,aligned,1997-12-01,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁丑 辛亥 丁丑 乙巳,丁,亥,甲,庚,6734,2026-09-18,by_symbol/SH600120.parquet
sh.600121,SH600121,郑州煤电,SH,Shanghai Main,1998-01-07,09:30:00,Asia/Shanghai,1998-01-07T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1998-01-07,0,aligned,1998-01-07,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁丑 癸丑 甲寅 己巳,甲,丑,丁,庚、丙,6766,2026-09-18,by_symbol/SH600121.parquet
sh.600123,SH600123,兰花科创,SH,Shanghai Main,1998-12-17,09:30:00,Asia/Shanghai,1998-12-17T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1998-12-17,0,aligned,1998-12-17,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,戊寅 甲子 戊戌 丁巳,戊,子,丙,甲,6669,2026-09-18,by_symbol/SH600123.parquet
sh.600125,SH600125,铁龙物流,SH,Shanghai Main,1998-05-11,09:30:00,Asia/Shanghai,1998-05-11T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1998-05-11,0,aligned,1998-05-11,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,戊寅 丁巳 戊午 丁巳,戊,巳,甲,丙、癸,6821,2026-09-18,by_symbol/SH600125.parquet
sh.600126,SH600126,杭钢股份,SH,Shanghai Main,1998-03-11,09:30:00,Asia/Shanghai,1998-03-11T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1998-03-11,0,aligned,1998-03-11,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,戊寅 乙卯 丁巳 乙巳,丁,卯,庚,甲,6783,2026-09-18,by_symbol/SH600126.parquet
sh.600127,SH600127,金健米业,SH,Shanghai Main,1998-05-06,09:30:00,Asia/Shanghai,1998-05-06T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1998-05-06,0,aligned,1998-05-06,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,戊寅 丁巳 癸丑 丁巳,癸,巳,辛,,6744,2026-09-18,by_symbol/SH600127.parquet
sh.600128,SH600128,苏豪弘业,SH,Shanghai Main,1997-09-01,09:30:00,Asia/Shanghai,1997-09-01T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1997-09-01,0,aligned,1997-09-01,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁丑 戊申 丙午 癸巳,丙,申,壬,戊,6962,2026-09-18,by_symbol/SH600128.parquet
sh.600129,SH600129,太极集团,SH,Shanghai Main,1997-11-18,09:30:00,Asia/Shanghai,1997-11-18T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1997-11-18,0,aligned,1997-11-18,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁丑 辛亥 甲子 己巳,甲,亥,庚,丁、丙、戊,6772,2026-09-18,by_symbol/SH600129.parquet
sh.600130,SH600130,波导股份,SH,Shanghai Main,2000-07-06,09:30:00,Asia/Shanghai,2000-07-06T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2000-07-06,0,aligned,2000-07-06,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,庚辰 壬午 乙丑 辛巳,乙,午,癸,丙,6295,2026-09-18,by_symbol/SH600130.parquet
sh.600131,SH600131,国网信通,SH,Shanghai Main,1998-04-02,09:30:00,Asia/Shanghai,1998-04-02T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1998-04-02,0,aligned,1998-04-02,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,戊寅 乙卯 己卯 己巳,己,卯,甲,癸、丙,6796,2026-09-18,by_symbol/SH600131.parquet
sh.600132,SH600132,重庆啤酒,SH,Shanghai Main,1997-10-30,09:30:00,Asia/Shanghai,1997-10-30T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1997-10-30,0,aligned,1997-10-30,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁丑 庚戌 乙巳 辛巳,乙,戌,癸,辛,6865,2026-09-18,by_symbol/SH600132.parquet
sh.600133,SH600133,东湖高新,SH,Shanghai Main,1998-02-12,09:30:00,Asia/Shanghai,1998-02-12T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1998-02-12,0,aligned,1998-02-12,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,戊寅 甲寅 庚寅 辛巳,庚,寅,戊,甲、壬、丙、丁,6556,2026-09-18,by_symbol/SH600133.parquet
sh.600135,SH600135,乐凯胶片,SH,Shanghai Main,1998-01-22,09:30:00,Asia/Shanghai,1998-01-22T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1998-01-22,0,aligned,1998-01-22,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁丑 癸丑 己巳 己巳,己,丑,丙,甲、戊,6858,2026-09-18,by_symbol/SH600135.parquet
sh.600136,SH600136,ST明诚,SH,Shanghai Main,1998-03-03,09:30:00,Asia/Shanghai,1998-03-03T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1998-03-03,0,aligned,1998-03-03,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,戊寅 甲寅 己酉 己巳,己,寅,丙,庚、甲,6274,2026-09-18,by_symbol/SH600136.parquet
sh.600137,SH600137,浪莎股份,SH,Shanghai Main,1998-04-16,09:30:00,Asia/Shanghai,1998-04-16T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1998-04-16,0,aligned,1998-04-16,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,戊寅 丙辰 癸巳 丁巳,癸,辰,丙,辛、甲,6704,2026-09-18,by_symbol/SH600137.parquet
sh.600138,SH600138,中青旅,SH,Shanghai Main,1997-12-03,09:30:00,Asia/Shanghai,1997-12-03T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1997-12-03,0,aligned,1997-12-03,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,丁丑 辛亥 己卯 己巳,己,亥,丙,甲、戊,6903,2026-09-18,by_symbol/SH600138.parquet
sh.600141,SH600141,兴发集团,SH,Shanghai Main,1999-06-16,09:30:00,Asia/Shanghai,1999-06-16T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1999-06-16,0,aligned,1999-06-16,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,己卯 庚午 己亥 己巳,己,午,癸,丙,6478,2026-09-18,by_symbol/SH600141.parquet
sh.600143,SH600143,金发科技,SH,Shanghai Main,2004-06-23,09:30:00,Asia/Shanghai,2004-06-23T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,2004-06-23,0,aligned,2004-06-23,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,甲申 庚午 癸酉 丁巳,癸,午,庚,辛、壬、癸,5266,2026-09-18,by_symbol/SH600143.parquet
sh.600148,SH600148,长春一东,SH,Shanghai Main,1998-05-20,09:30:00,Asia/Shanghai,1998-05-20T09:30:00+08:00,BaoStock current listed securities metadata,常规开盘代理,medium,false,1998-05-20,0,aligned,1998-05-20,normal,not_screened,上市日与最早日线一致；尚未筛查借壳、吸收合并或经营主体重置。,戊寅 丁巳 丁卯 乙巳,丁,巳,甲,庚,6651,2026-09-18,by_symbol/SH600148.parquet
